CustomerID,TimeSpentOnPages,PagesVisited,SessionDetails
CUST108321,25.2045,30,Added to cart
CUST117742,58.1074,27,Left site
CUST119440,23.009,33,Logged out
CUST118354,49.6209,20,Left site
CUST119340,30.4963,25,Logged out
CUST125588,71.5209,46,Searched for products
CUST125334,114.504,1,Viewed product details
CUST112935,20.2994,10,Logged in
CUST108471,26.5065,35,Logged out
CUST123653,119.643,49,Added to cart
CUST103735,28.381,28,Left site
CUST120874,50.7551,48,Checked out
CUST127751,119.854,22,Browsed categories
CUST103959,69.4422,42,Logged in
CUST100568,57.6224,37,Checked out
CUST130640,46.8128,19,Checked out
CUST132001,46.7252,24,Checked out
CUST113886,18.7129,35,Guest session
CUST123933,72.5166,47,Left site
CUST114381,92.8447,43,Subscribed to newsletter
CUST130378,24.3767,30,Searched for products
CUST112815,72.0279,4,Searched for products
CUST131820,13.6072,6,Subscribed to newsletter
CUST113944,108.22,40,Checked out
CUST108552,49.0119,31,Logged out
CUST123680,116.656,17,Browsed categories
CUST118121,26.1345,3,Logged in
CUST130276,101.225,29,Browsed categories
CUST114718,30.2483,15,Logged in
CUST122373,76.51,36,Guest session
CUST100346,116.466,9,Logged in
CUST111143,64.5151,32,Added to cart
CUST116243,45.0586,26,Left site
CUST123763,46.5903,7,Guest session
CUST107332,47.5166,10,Checked out
CUST102678,109.541,11,Browsed categories
CUST118443,113.694,47,Logged out
CUST103872,68.9097,26,Added to cart
CUST101419,70.7295,23,Searched for products
CUST106022,3.48321,13,Added to cart
CUST119531,95.1204,25,Browsed categories
CUST118657,27.9434,33,Guest session
CUST130005,104.479,14,Left site
CUST130572,20.7188,7,Left site
CUST131096,60.4743,24,Subscribed to newsletter
CUST127881,24.0521,10,Logged in
CUST116646,107.506,43,Logged in
CUST116157,1.71444,6,Logged in
CUST100279,68.9863,12,Guest session
CUST113903,29.9346,39,Viewed product details
CUST110917,93.8841,44,Added to cart
CUST117358,85.0001,18,Logged out
CUST126862,63.4137,30,Subscribed to newsletter
CUST102152,25.055,22,Added to cart
CUST112276,28.4248,49,Logged in
CUST127379,5.08423,23,Searched for products
CUST123296,4.48978,18,Browsed categories
CUST116072,10.5802,35,Viewed product details
CUST123323,80.6493,26,Browsed categories
CUST131299,63.4101,32,Searched for products
CUST130100,5.36505,27,Logged in
CUST132068,24.3329,30,Searched for products
CUST104733,42.1848,32,Browsed categories
CUST126545,67.7719,6,Checked out
CUST106958,107.531,38,Searched for products
CUST132754,36.2001,29,Guest session
CUST126816,58.7383,3,Viewed product details
CUST110611,64.2744,46,Viewed product details
CUST117043,56.7507,32,Browsed categories
CUST127430,82.6004,18,Searched for products
CUST127848,47.513,19,Guest session
CUST101534,113.249,45,Guest session
CUST118120,35.0294,38,Left site
CUST107029,42.3999,14,Viewed product details
CUST131163,70.6566,17,Logged in
CUST125607,65.2153,10,Subscribed to newsletter
CUST114098,78.0235,37,Searched for products
CUST130133,10.365,19,Left site
CUST101790,111.193,18,Subscribed to newsletter
CUST106787,53.7894,14,Searched for products
CUST109974,89.9782,45,Viewed product details
CUST114074,73.0928,42,Searched for products
CUST130773,87.9578,43,Added to cart
CUST116551,32.6516,22,Browsed categories
CUST132314,97.6806,37,Viewed product details
CUST117562,84.9381,43,Checked out
CUST127974,109.551,2,Logged in
CUST132232,29.4605,3,Left site
CUST118658,26.3934,37,Logged out
CUST131785,41.4736,6,Logged out
CUST104694,11.2439,35,Searched for products
CUST123034,41.3059,29,Logged in
CUST101842,73.2788,45,Searched for products
CUST100892,94.4166,23,Added to cart
CUST128617,86.9585,27,Left site
CUST103284,49.6319,32,Searched for products
CUST132177,5.35411,6,Checked out
CUST106313,88.5559,43,Viewed product details
CUST114917,28.6655,33,Guest session
CUST120137,35.1863,41,Subscribed to newsletter
CUST101315,10.9157,17,Added to cart
CUST125092,54.7048,22,Subscribed to newsletter
CUST108879,16.8457,31,Subscribed to newsletter
CUST110223,112.462,5,Subscribed to newsletter
CUST123182,116.984,12,Browsed categories
CUST115907,105.135,3,Searched for products
CUST109771,18.4139,9,Logged out
CUST116731,66.6048,23,Viewed product details
CUST128469,84.7339,31,Browsed categories
CUST105082,90.0001,16,Added to cart
CUST124095,40.6749,2,Left site
CUST113282,85.4049,25,Left site
CUST114495,21.9441,11,Checked out
CUST108766,90.2991,10,Searched for products
CUST120527,26.7362,31,Searched for products
CUST122713,57.1701,33,Logged in
CUST100143,39.424,26,Subscribed to newsletter
CUST120645,74.2926,33,Left site
CUST115937,109.468,25,Logged in
CUST106485,63.7201,26,Browsed categories
CUST113580,26.9551,45,Left site
CUST132419,31.9478,29,Subscribed to newsletter
CUST130330,28.9171,36,Added to cart
CUST116235,36.7836,32,Browsed categories
CUST114426,26.7289,5,Logged in
CUST121517,109.38,14,Checked out
CUST109022,103.279,18,Guest session
CUST117647,11.9624,26,Logged in
CUST112542,9.27824,35,Guest session
CUST104345,26.2694,9,Checked out
CUST106963,48.7931,40,Left site
CUST109240,24.1469,26,Viewed product details
CUST122973,7.92521,28,Logged out
CUST123996,46.8419,34,Viewed product details
CUST112606,70.219,48,Left site
CUST110073,2.97993,23,Logged out
CUST120893,14.2162,35,Guest session
CUST106889,38.753,36,Logged in
CUST101155,39.249,44,Subscribed to newsletter
CUST114696,26.7618,41,Added to cart
CUST127617,112.356,48,Guest session
CUST112631,85.569,1,Guest session
CUST120584,106.951,50,Left site
CUST113627,98.4209,35,Searched for products
CUST100016,16.1309,16,Left site
CUST125115,23.6764,5,Logged out
CUST115506,1.70714,48,Logged out
CUST113829,40.9193,33,Logged out
CUST114830,39.8872,15,Viewed product details
CUST105769,54.7413,4,Viewed product details
CUST111493,119.672,38,Added to cart
CUST126427,109.727,6,Subscribed to newsletter
CUST127008,37.9251,31,Browsed categories
CUST112342,43.6217,32,Checked out
CUST104487,105.66,17,Subscribed to newsletter
CUST121652,51.7106,6,Viewed product details
CUST121259,16.9551,33,Checked out
CUST122775,11.3315,31,Checked out
CUST114045,63.1293,7,Searched for products
CUST114852,76.1343,18,Guest session
CUST132532,31.5393,30,Added to cart
CUST121219,30.4671,45,Checked out
CUST105515,91.1124,45,Browsed categories
CUST121440,33.0273,49,Left site
CUST102656,79.5297,20,Logged out
CUST118508,1.12728,18,Browsed categories
CUST108823,60.1278,42,Guest session
CUST111836,25.6823,48,Logged in
CUST130197,116.98,31,Left site
CUST107113,24.3803,6,Logged out
CUST107877,105.146,48,Viewed product details
CUST130254,67.0534,14,Subscribed to newsletter
CUST130486,73.1256,8,Viewed product details
CUST114382,58.6909,3,Added to cart
CUST126587,43.0053,18,Viewed product details
CUST118572,94.7083,8,Viewed product details
CUST118250,104.285,17,Added to cart
CUST124721,54.3437,43,Searched for products
CUST118270,104.373,3,Checked out
CUST100649,105.27,37,Subscribed to newsletter
CUST129781,11.3096,29,Logged in
CUST100070,87.8958,4,Viewed product details
CUST117202,112.155,46,Subscribed to newsletter
CUST104507,49.8397,7,Logged out
CUST112348,91.0395,17,Left site
CUST131458,18.6108,14,Checked out
CUST128029,93.957,2,Logged in
CUST117271,87.9578,33,Guest session
CUST108516,75.704,16,Viewed product details
CUST131803,100.905,5,Browsed categories
CUST113476,58.0126,4,Logged in
CUST105650,5.004,5,Logged in
CUST112787,103.888,31,Browsed categories
CUST118533,43.257,29,Checked out
CUST113131,8.11121,22,Added to cart
CUST101952,63.6873,22,Viewed product details
CUST124844,18.4576,13,Logged out
CUST102997,98.6799,39,Left site
CUST100088,78.0636,35,Logged in
CUST126264,62.9323,25,Viewed product details
CUST104502,98.5085,38,Logged in
CUST110945,4.13602,29,Browsed categories
CUST132496,68.5961,8,Searched for products
CUST108622,69.8433,19,Searched for products
CUST123252,118.286,17,Left site
CUST104702,70.9848,20,Viewed product details
CUST111895,59.8361,11,Guest session
CUST106102,76.138,26,Viewed product details
CUST122605,79.1358,50,Checked out
CUST101951,4.90918,36,Checked out
CUST131379,67.7135,30,Left site
CUST126694,13.082,39,Checked out
CUST131173,104.938,7,Added to cart
CUST130683,115.875,31,Logged in
CUST102856,58.9097,8,Checked out
CUST117011,5.43799,44,Checked out
CUST121314,98.5449,43,Guest session
CUST118599,18.5342,23,Viewed product details
CUST105212,85.3101,11,Checked out
CUST113842,27.8814,10,Browsed categories
CUST127911,115.215,41,Subscribed to newsletter
CUST110199,81.2036,35,Logged out
CUST109876,59.9127,30,Subscribed to newsletter
CUST100792,39.4532,2,Checked out
CUST105018,19.0557,11,Guest session
CUST123424,6.75819,11,Left site
CUST132372,10.7881,10,Searched for products
CUST127066,118.001,29,Viewed product details
CUST110177,95.4632,31,Checked out
CUST104600,42.6151,26,Added to cart
CUST121730,96.0139,49,Viewed product details
CUST131341,116.597,20,Left site
CUST128288,110.047,30,Searched for products
CUST112755,39.6319,2,Checked out
CUST112035,21.098,12,Searched for products
CUST126086,36.9951,8,Added to cart
CUST124860,40.5801,49,Viewed product details
CUST110726,64.5662,50,Browsed categories
CUST111835,9.93104,19,Viewed product details
CUST119737,44.5699,34,Browsed categories
CUST132026,91.933,22,Added to cart
CUST116711,56.5027,50,Checked out
CUST124624,102.724,20,Guest session
CUST104413,5.23011,40,Browsed categories
CUST105183,113.508,21,Checked out
CUST126442,80.7988,15,Viewed product details
CUST103783,51.4335,26,Searched for products
CUST109157,97.8848,47,Browsed categories
CUST107312,92.1773,13,Guest session
CUST100901,105.011,21,Searched for products
CUST104132,51.707,36,Searched for products
CUST122119,112.36,17,Logged out
CUST100082,47.7282,34,Guest session
CUST117868,13.8442,17,Guest session
CUST105805,40.8281,38,Browsed categories
CUST111032,61.8419,7,Guest session
CUST128171,47.7938,8,Guest session
CUST130260,102.093,19,Searched for products
CUST100263,71.1344,13,Browsed categories
CUST109229,78.3262,15,Added to cart
CUST110367,103.286,30,Logged out
CUST117683,14.0521,11,Searched for products
CUST110774,85.9775,6,Searched for products
CUST105051,69.041,14,Added to cart
CUST122195,63.8368,27,Viewed product details
CUST106909,72.9907,39,Viewed product details
CUST114592,54.1395,1,Guest session
CUST127863,89.887,8,Searched for products
CUST121484,110.755,24,Added to cart
CUST126824,101.054,5,Guest session
CUST128969,104.289,46,Browsed categories
CUST104693,1.8749,16,Guest session
CUST132687,54.9163,7,Guest session
CUST130600,31.7326,15,Logged out
CUST100567,61.9003,45,Viewed product details
CUST110092,83.5814,36,Logged in
CUST103521,68.7638,42,Checked out
CUST114482,44.2781,5,Browsed categories
CUST122543,61.7106,24,Logged in
CUST124463,90.0475,13,Viewed product details
CUST122056,103.687,35,Checked out
CUST105500,100.653,43,Guest session
CUST127349,84.6427,15,Left site
CUST120085,104.252,1,Viewed product details
CUST109511,24.4897,49,Searched for products
CUST116410,79.9564,32,Subscribed to newsletter
CUST103823,92.2466,20,Subscribed to newsletter
CUST114353,74.0373,32,Logged in
CUST102885,102.338,27,Logged out
CUST100642,32.3708,35,Checked out
CUST117666,41.6377,38,Checked out
CUST124729,66.0396,11,Guest session
CUST111590,73.6617,47,Checked out
CUST103848,74.6099,8,Checked out
CUST102546,19.942,14,Added to cart
CUST123682,41.6341,2,Logged in
CUST105167,111.123,3,Logged in
CUST120545,46.3204,5,Logged out
CUST109957,20.2118,29,Left site
CUST124705,110.879,1,Added to cart
CUST132069,2.03902,34,Added to cart
CUST114595,3.06017,50,Browsed categories
CUST100320,75.8936,50,Left site
CUST104491,69.4276,35,Browsed categories
CUST110765,119.336,25,Logged in
CUST105218,111.718,11,Added to cart
CUST127303,36.7289,46,Searched for products
CUST121716,10.996,23,Subscribed to newsletter
CUST112364,2.44748,45,Added to cart
CUST121939,67.936,47,Logged out
CUST128928,61.7361,8,Guest session
CUST108147,103.293,6,Logged out
CUST118952,45.3066,45,Browsed categories
CUST126764,67.0789,31,Logged out
CUST111887,36.6049,36,Added to cart
CUST118491,5.43069,45,Added to cart
CUST109605,77.243,26,Viewed product details
CUST100193,102.144,29,Searched for products
CUST106491,66.6632,15,Checked out
CUST121507,77.9068,43,Subscribed to newsletter
CUST113640,94.9344,26,Logged out
CUST127240,98.2203,23,Searched for products
CUST121606,13.7968,41,Searched for products
CUST118782,83.0016,33,Added to cart
CUST100022,38.3409,40,Logged out
CUST122997,46.9003,31,Left site
CUST132376,108.906,26,Logged in
CUST132450,36.2439,50,Checked out
CUST128916,44.6428,46,Guest session
CUST115261,21.2476,11,Left site
CUST100692,10.8136,36,Added to cart
CUST127364,101.838,19,Searched for products
CUST110023,104.694,50,Checked out
CUST101174,71.2109,17,Left site
CUST126752,16.2403,3,Logged in
CUST129881,10.0806,37,Logged in
CUST117972,77.9214,1,Checked out
CUST100468,119.077,36,Subscribed to newsletter
CUST109088,118.713,11,Added to cart
CUST117270,28.3482,1,Viewed product details
CUST117889,65.8061,34,Added to cart
CUST110413,93.8878,4,Added to cart
CUST125498,23.5014,1,Searched for products
CUST103727,19.9821,8,Subscribed to newsletter
CUST116946,68.2897,19,Subscribed to newsletter
CUST126293,65.9083,2,Added to cart
CUST125842,118.592,5,Guest session
CUST128091,56.7617,43,Viewed product details
CUST119307,118.231,19,Browsed categories
CUST129121,22.5313,36,Added to cart
CUST116367,55.5655,26,Browsed categories
CUST110477,75.3174,20,Browsed categories
CUST113843,57.3233,42,Subscribed to newsletter
CUST106119,2.74288,15,Left site
CUST114644,79.0993,43,Guest session
CUST102140,11.5831,25,Added to cart
CUST127374,29.0594,14,Viewed product details
CUST103963,112.042,27,Subscribed to newsletter
CUST104518,85.8498,16,Browsed categories
CUST109339,54.7376,39,Left site
CUST114082,15.6422,30,Left site
CUST118195,59.3838,25,Searched for products
CUST122123,117.433,44,Logged out
CUST113824,64.6282,39,Logged out
CUST107058,91.9476,44,Logged out
CUST113699,8.61449,3,Subscribed to newsletter
CUST112520,16.8238,10,Left site
CUST126080,64.7121,4,Left site
CUST107717,81.9221,39,Browsed categories
CUST110720,115.427,38,Left site
CUST114018,40.8318,27,Viewed product details
CUST107504,18.0018,16,Browsed categories
CUST106270,51.5757,48,Viewed product details
CUST107040,64.2525,42,Logged out
CUST114813,38.5013,8,Left site
CUST121957,80.9957,15,Searched for products
CUST102212,84.8688,43,Added to cart
CUST131223,39.2563,36,Logged in
CUST106239,63.5851,46,Logged in
CUST126867,21.109,28,Checked out
CUST124795,59.6865,18,Logged in
CUST132027,22.2322,3,Logged out
CUST103244,30.9521,45,Logged in
CUST124785,68.1366,25,Logged out
CUST122440,21.2476,48,Checked out
CUST129951,46.5684,39,Added to cart
CUST132106,90.0366,2,Checked out
CUST118322,92.6514,3,Added to cart
CUST114288,77.564,25,Added to cart
CUST106651,92.6551,43,Left site
CUST119838,42.2759,23,Logged in
CUST130637,98.9862,14,Searched for products
CUST112377,55.8645,25,Browsed categories
CUST123713,102.848,26,Added to cart
CUST111276,73.0563,43,Checked out
CUST127605,1.12363,13,Viewed product details
CUST109350,115.044,5,Left site
CUST113768,115.897,20,Subscribed to newsletter
CUST125722,49.6355,9,Searched for products
CUST103840,115.689,50,Logged out
CUST131710,43.5816,28,Logged in
CUST130341,42.8777,47,Logged in
CUST111884,14.0813,20,Browsed categories
CUST103171,101.328,32,Subscribed to newsletter
CUST129221,110.999,12,Left site
CUST106188,40.6421,41,Guest session
CUST132201,78.731,17,Subscribed to newsletter
CUST108051,49.1869,10,Subscribed to newsletter
CUST126464,7.29064,24,Left site
CUST103154,48.742,32,Added to cart
CUST121172,82.5895,47,Checked out
CUST125573,19.8435,14,Logged out
CUST112244,52.8594,14,Left site
CUST103277,43.37,8,Logged in
CUST102450,84.3108,11,Checked out
CUST109646,58.2278,9,Viewed product details
CUST125606,18.4503,34,Viewed product details
CUST127569,52.3087,27,Checked out
CUST111017,18.5999,21,Searched for products
CUST112546,89.0738,15,Searched for products
CUST112475,96.0978,29,Checked out
CUST125427,50.354,11,Logged out
CUST115358,69.6756,37,Added to cart
CUST108792,51.3459,9,Added to cart
