CustomerID,ProductID,ReviewScore,ReviewText
CUST109736,PROD142743,2,Average quality. Expected better.
CUST100225,PROD109447,3,Average quality. Expected better.
CUST132127,PROD101191,2,Exceeded expectations. Great value for money.
CUST130642,PROD131490,3,Very satisfied with the quality.
CUST127459,PROD130361,3,Exceeded expectations. Great value for money.
CUST128605,PROD100214,2,Excellent product! Highly recommend.
CUST111432,PROD116214,2,"Decent, but could be improved."
CUST131164,PROD100619,4,Super fast delivery and great packaging!
CUST117099,PROD136090,3,Very satisfied with the quality.
CUST102538,PROD129041,5,Terrible experience. Will not buy again.
CUST116506,PROD109483,2,Amazing product! I love it.
CUST122117,PROD140103,3,Not worth the price.
CUST103967,PROD120489,5,Super fast delivery and great packaging!
CUST111357,PROD140351,4,Excellent product! Highly recommend.
CUST130801,PROD127544,4,Exceeded expectations. Great value for money.
CUST109039,PROD101066,1,"Decent, but could be improved."
CUST125709,PROD131264,1,Super fast delivery and great packaging!
CUST108728,PROD101684,5,Poor customer service. Disappointed.
CUST113033,PROD116210,2,Excellent product! Highly recommend.
CUST116306,PROD136629,1,Super fast delivery and great packaging!
CUST122530,PROD109871,3,Excellent product! Highly recommend.
CUST114796,PROD113137,3,"Decent, but could be improved."
CUST113231,PROD102838,4,Excellent product! Highly recommend.
CUST105538,PROD104405,1,Exceeded expectations. Great value for money.
CUST124705,PROD116489,1,Not worth the price.
CUST105055,PROD100705,3,Not worth the price.
CUST100857,PROD100833,2,Poor customer service. Disappointed.
CUST132144,PROD127579,4,Amazing product! I love it.
CUST111704,PROD108282,2,Very satisfied with the quality.
CUST103055,PROD132193,3,Amazing product! I love it.
CUST132695,PROD121610,1,"Decent, but could be improved."
CUST118447,PROD112803,1,Amazing product! I love it.
CUST113294,PROD119255,2,Very satisfied with the quality.
CUST125717,PROD119853,5,Terrible experience. Will not buy again.
CUST128361,PROD107257,3,"Decent, but could be improved."
CUST112761,PROD120512,5,Poor customer service. Disappointed.
CUST123584,PROD128093,2,Amazing product! I love it.
CUST105164,PROD109657,3,Poor customer service. Disappointed.
CUST110515,PROD134976,3,Amazing product! I love it.
CUST117939,PROD123053,2,"Decent, but could be improved."
CUST103438,PROD110536,2,Super fast delivery and great packaging!
CUST123955,PROD124534,4,Terrible experience. Will not buy again.
CUST112078,PROD112013,1,Terrible experience. Will not buy again.
CUST129390,PROD132549,5,"Decent, but could be improved."
CUST100977,PROD101469,5,Not worth the price.
CUST104593,PROD129571,2,Not worth the price.
CUST116032,PROD131221,3,Terrible experience. Will not buy again.
CUST121454,PROD100402,5,Exceeded expectations. Great value for money.
CUST110256,PROD105020,5,"Decent, but could be improved."
CUST109400,PROD112611,1,Very satisfied with the quality.
CUST114830,PROD104690,5,Super fast delivery and great packaging!
CUST130608,PROD112453,2,Poor customer service. Disappointed.
CUST123795,PROD114077,1,Terrible experience. Will not buy again.
CUST129485,PROD122861,3,Terrible experience. Will not buy again.
CUST130704,PROD109262,3,Very satisfied with the quality.
CUST108839,PROD132953,2,Poor customer service. Disappointed.
CUST130135,PROD116586,5,Not worth the price.
CUST125670,PROD107241,5,Super fast delivery and great packaging!
CUST120069,PROD113493,4,Super fast delivery and great packaging!
CUST121671,PROD132704,1,Not worth the price.
CUST118882,PROD135587,1,Very satisfied with the quality.
CUST117621,PROD102771,1,Terrible experience. Will not buy again.
CUST127592,PROD136344,1,Terrible experience. Will not buy again.
CUST105414,PROD108771,3,Poor customer service. Disappointed.
CUST106552,PROD128710,3,"Decent, but could be improved."
CUST100996,PROD125334,2,Not worth the price.
CUST121603,PROD119275,1,"Decent, but could be improved."
CUST118559,PROD113980,2,Not worth the price.
CUST114607,PROD105615,5,Amazing product! I love it.
CUST113152,PROD101447,2,Super fast delivery and great packaging!
CUST105795,PROD125527,3,Terrible experience. Will not buy again.
CUST105304,PROD112159,5,Exceeded expectations. Great value for money.
CUST112992,PROD139461,1,Average quality. Expected better.
CUST128922,PROD132694,5,Not worth the price.
CUST102732,PROD117883,2,"Decent, but could be improved."
CUST106118,PROD113405,4,Not worth the price.
CUST122718,PROD116033,5,"Decent, but could be improved."
CUST106987,PROD122506,4,Exceeded expectations. Great value for money.
CUST112589,PROD123303,3,Amazing product! I love it.
CUST129934,PROD135452,3,Exceeded expectations. Great value for money.
CUST130347,PROD137375,2,"Decent, but could be improved."
CUST130520,PROD102377,2,"Decent, but could be improved."
CUST101398,PROD126542,2,Terrible experience. Will not buy again.
CUST131375,PROD123440,5,"Decent, but could be improved."
CUST106217,PROD130991,3,Very satisfied with the quality.
CUST110646,PROD132604,5,Excellent product! Highly recommend.
CUST122217,PROD134221,1,Excellent product! Highly recommend.
CUST126782,PROD128508,2,Average quality. Expected better.
CUST106958,PROD104300,2,"Decent, but could be improved."
CUST110511,PROD104737,3,Average quality. Expected better.
CUST131983,PROD115767,3,"Decent, but could be improved."
CUST106034,PROD138867,2,Amazing product! I love it.
CUST131547,PROD141005,3,Super fast delivery and great packaging!
CUST103141,PROD116256,2,Not worth the price.
CUST131756,PROD116079,1,Exceeded expectations. Great value for money.
CUST101601,PROD120256,4,Exceeded expectations. Great value for money.
CUST104654,PROD105044,5,Poor customer service. Disappointed.
CUST122581,PROD104716,3,Amazing product! I love it.
CUST127573,PROD101880,1,Exceeded expectations. Great value for money.
CUST104586,PROD133250,5,Exceeded expectations. Great value for money.
CUST115285,PROD131129,5,Average quality. Expected better.
CUST113024,PROD134868,5,Exceeded expectations. Great value for money.
CUST113632,PROD131119,5,Exceeded expectations. Great value for money.
CUST123668,PROD110747,5,Not worth the price.
CUST104838,PROD136911,1,Super fast delivery and great packaging!
CUST107718,PROD102902,3,Amazing product! I love it.
CUST132091,PROD131996,5,Not worth the price.
CUST109461,PROD123876,1,Very satisfied with the quality.
CUST115597,PROD130887,5,Very satisfied with the quality.
CUST107923,PROD117760,3,Not worth the price.
CUST119682,PROD114366,1,Very satisfied with the quality.
CUST105751,PROD128808,1,Excellent product! Highly recommend.
CUST129957,PROD136359,3,Very satisfied with the quality.
CUST129854,PROD100495,3,Poor customer service. Disappointed.
CUST119691,PROD132506,2,Terrible experience. Will not buy again.
CUST120728,PROD104084,3,Terrible experience. Will not buy again.
CUST119882,PROD116198,5,Super fast delivery and great packaging!
CUST117550,PROD119825,5,Poor customer service. Disappointed.
CUST110787,PROD132289,3,Super fast delivery and great packaging!
CUST112464,PROD115362,5,Terrible experience. Will not buy again.
CUST123310,PROD103458,1,Very satisfied with the quality.
CUST124096,PROD127082,5,Terrible experience. Will not buy again.
CUST129534,PROD105907,1,Super fast delivery and great packaging!
CUST106040,PROD111060,5,Excellent product! Highly recommend.
CUST115050,PROD118661,5,Average quality. Expected better.
CUST131431,PROD119124,2,Super fast delivery and great packaging!
CUST101899,PROD127917,3,Exceeded expectations. Great value for money.
CUST115657,PROD123325,3,Average quality. Expected better.
CUST111478,PROD114020,5,Excellent product! Highly recommend.
CUST107794,PROD108668,5,Exceeded expectations. Great value for money.
CUST126150,PROD102679,2,Average quality. Expected better.
CUST118530,PROD118504,1,Terrible experience. Will not buy again.
CUST112732,PROD107565,5,Excellent product! Highly recommend.
CUST131795,PROD129382,2,Poor customer service. Disappointed.
CUST130929,PROD123243,2,Poor customer service. Disappointed.
CUST114350,PROD136617,3,Average quality. Expected better.
CUST125098,PROD103383,2,Average quality. Expected better.
CUST100799,PROD143487,4,Terrible experience. Will not buy again.
CUST109637,PROD129148,1,Very satisfied with the quality.
CUST123876,PROD131564,4,"Decent, but could be improved."
CUST129446,PROD100686,5,"Decent, but could be improved."
CUST130577,PROD122842,5,Amazing product! I love it.
CUST117061,PROD116513,4,Average quality. Expected better.
CUST127696,PROD133820,5,Amazing product! I love it.
CUST107334,PROD132742,1,"Decent, but could be improved."
CUST115347,PROD129309,2,Not worth the price.
CUST115283,PROD135069,1,Amazing product! I love it.
CUST126386,PROD102397,4,Not worth the price.
CUST121696,PROD126634,2,Exceeded expectations. Great value for money.
CUST112191,PROD104545,2,Poor customer service. Disappointed.
CUST132742,PROD100666,4,Terrible experience. Will not buy again.
CUST126501,PROD142606,1,Excellent product! Highly recommend.
CUST104991,PROD133464,4,"Decent, but could be improved."
CUST117282,PROD108812,4,Very satisfied with the quality.
CUST102588,PROD106719,5,Excellent product! Highly recommend.
CUST102562,PROD132257,4,"Decent, but could be improved."
CUST105399,PROD138058,2,Exceeded expectations. Great value for money.
CUST111491,PROD124905,4,Poor customer service. Disappointed.
CUST106348,PROD123272,5,"Decent, but could be improved."
CUST132677,PROD139237,3,Very satisfied with the quality.
CUST119642,PROD103071,5,Terrible experience. Will not buy again.
CUST122434,PROD122725,5,Poor customer service. Disappointed.
CUST126911,PROD134513,5,Terrible experience. Will not buy again.
CUST102608,PROD107002,5,Very satisfied with the quality.
CUST131948,PROD104957,2,Terrible experience. Will not buy again.
CUST131971,PROD140394,2,Terrible experience. Will not buy again.
CUST102368,PROD107853,4,"Decent, but could be improved."
CUST126190,PROD116825,2,Excellent product! Highly recommend.
CUST110323,PROD109130,1,Very satisfied with the quality.
CUST100493,PROD111693,2,"Decent, but could be improved."
CUST105616,PROD126404,1,Excellent product! Highly recommend.
CUST126651,PROD137048,5,Not worth the price.
CUST120914,PROD121510,5,Average quality. Expected better.
CUST100845,PROD105211,3,Amazing product! I love it.
CUST130559,PROD131757,4,Excellent product! Highly recommend.
CUST119938,PROD130400,4,Poor customer service. Disappointed.
CUST114999,PROD111516,1,Not worth the price.
CUST112352,PROD134223,5,"Decent, but could be improved."
CUST128983,PROD134169,3,Excellent product! Highly recommend.
CUST103366,PROD129244,4,Terrible experience. Will not buy again.
CUST106451,PROD139910,3,Exceeded expectations. Great value for money.
CUST123120,PROD130660,3,Average quality. Expected better.
CUST106650,PROD143005,3,Terrible experience. Will not buy again.
CUST107652,PROD111275,4,Very satisfied with the quality.
CUST130378,PROD116090,2,Excellent product! Highly recommend.
CUST123870,PROD114796,4,Exceeded expectations. Great value for money.
CUST103471,PROD142417,1,Not worth the price.
CUST102071,PROD122662,5,Excellent product! Highly recommend.
CUST110955,PROD114289,2,"Decent, but could be improved."
CUST117185,PROD136541,2,Terrible experience. Will not buy again.
CUST128441,PROD121967,3,Terrible experience. Will not buy again.
CUST114206,PROD106693,3,Terrible experience. Will not buy again.
CUST110498,PROD116667,1,"Decent, but could be improved."
CUST118637,PROD102344,5,Average quality. Expected better.
CUST103592,PROD132249,5,Exceeded expectations. Great value for money.
CUST122940,PROD102743,5,Exceeded expectations. Great value for money.
CUST104747,PROD103986,2,Exceeded expectations. Great value for money.
CUST109847,PROD103108,4,Not worth the price.
CUST117011,PROD114284,5,Exceeded expectations. Great value for money.
CUST118942,PROD134970,5,Poor customer service. Disappointed.
CUST116873,PROD104738,3,Exceeded expectations. Great value for money.
CUST116535,PROD122366,5,Terrible experience. Will not buy again.
CUST121669,PROD143828,1,Exceeded expectations. Great value for money.
CUST120673,PROD122516,1,Average quality. Expected better.
CUST117304,PROD132012,2,Average quality. Expected better.
CUST109487,PROD139069,5,Super fast delivery and great packaging!
CUST101015,PROD122917,1,Terrible experience. Will not buy again.
CUST114164,PROD104903,2,Excellent product! Highly recommend.
CUST128671,PROD105505,3,Not worth the price.
CUST130859,PROD103182,4,Poor customer service. Disappointed.
CUST100223,PROD104207,2,Excellent product! Highly recommend.
CUST130587,PROD117745,1,Terrible experience. Will not buy again.
CUST106825,PROD106550,4,Very satisfied with the quality.
CUST114377,PROD142172,5,Terrible experience. Will not buy again.
CUST128231,PROD140428,1,Amazing product! I love it.
CUST102197,PROD115251,1,Terrible experience. Will not buy again.
CUST102742,PROD120708,2,Excellent product! Highly recommend.
CUST129530,PROD113906,2,Not worth the price.
CUST115904,PROD105524,4,Super fast delivery and great packaging!
CUST103872,PROD106284,1,Not worth the price.
CUST112429,PROD110786,5,Average quality. Expected better.
CUST125097,PROD125628,5,Very satisfied with the quality.
CUST132056,PROD116517,1,Not worth the price.
CUST129308,PROD105140,5,Poor customer service. Disappointed.
CUST119668,PROD141794,5,Not worth the price.
